,index,Test Number,CAS Number,Chemical Name,Test Method,Species Scientific Name,Organism Lifestage,Organism Age Mean,Organism Age Min,Organism Age Max,Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Standardized),Conc 1 Mean (Standardized),Conc 1 Min (Standardized),Conc 1 Max (Standardized),Conc 1 Units (Standardized),Effect,Effect Measurement,Endpoint,Observed Duration Mean (Days),Observed Duration Min (Days),Observed Duration Max (Days),Observed Duration Units (Days),Test Type,Temperature Mean,Temperature Min,Temperature Max,Temperature Units,Hardness Mean,Hardness Min,Hardness Max,Hardness Units,pH Mean,pH Min,pH Max,Author,Title,Publication Year
892,3075,1141400,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.092,NR,NR,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
893,3076,1141417,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.037,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
894,3077,1055541,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.021,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
895,3079,1180553,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0,0.1,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,8.3,,,mmol/L,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
896,3080,1141412,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.092,NR,NR,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
897,3082,1180551,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0.8,0.9,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,1.5,,,mmol/L,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
898,3085,1326788,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,7,Total,0.0901,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Ferreira,A.L.G., S. Loureiro, and A.M.V.M. Soares","Toxicity Prediction of Binary Combinations of Cadmium, Carbendazim and Low Dissolved Oxygen on Daphnia magna",2008
899,3086,1055530,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.009,NR,NR,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,26,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
900,3087,2001771,10108642,Cadmium chloride (CdCl2),American Society for Testing and Materials,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,7,Total,0.00343,NR,NR,AI mg/L,Mortality,Mortality,LC50,4.0,NR,NR,Day(s),Chronic,25.0,,,C,,52,54,mg/L CaCO3,,7.36,7.69,Chadwick Ecological Consultants Inc.,Acute and Chronic Toxicity of Cadmium to Freshwater Crustaceans at Different Water Hardness Concentrations,2003
901,3088,1141420,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.031,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
902,3090,1180542,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.06,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,8.3,,,mg/L CaCO3,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
903,3091,1180540,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0.03,0.04,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,8.3,,,mg/L CaCO3,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
904,3092,1055534,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.025,NR,NR,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,26,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
905,3045,1141371,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.2,NR,NR,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
906,3073,1141415,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.24,NR,NR,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
907,3078,1141377,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.098,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
908,3071,1219239,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.069,0.035,0.104,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,22.2,19.1,24.0,C,118,94,123,mg/L CaCO3,7.7,7.2,8.2,"Baer,K.N., M.C. Ziegenfuss, S.D. Banks, and Z. Ling","Suitability of High-Hardness COMBO Medium Ecotoxicity Testing Using Algae, Daphnids and Fish",1999
909,3058,1098502,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.0033,0.0029,0.0038,AI mg/L,Mortality,Mortality,LC50,21.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,8.1,,,"Enserink,L., M. De la Haye, and H. Maas",Reproductive Strategy of Daphnia magna:  Implications for Chronic Toxicity Tests,1993
910,3046,1098504,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.0083,0.0077,0.0091,AI mg/L,Mortality,Mortality,LC50,21.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,8.1,,,"Enserink,L., M. De la Haye, and H. Maas",Reproductive Strategy of Daphnia magna:  Implications for Chronic Toxicity Tests,1993
911,3047,1180545,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0.06,0.07,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,8.3,,,mg/L CaCO3,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
912,3068,1098503,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.0035,0.0028,0.0043,AI mg/L,Mortality,Mortality,LC50,21.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,8.1,,,"Enserink,L., M. De la Haye, and H. Maas",Reproductive Strategy of Daphnia magna:  Implications for Chronic Toxicity Tests,1993
913,3048,1141419,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.043,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
914,3049,1055526,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.218,NR,NR,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
915,3051,1141399,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.018,NR,NR,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
916,3053,1180556,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0.8,0.9,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,1.5,,,mmol/L,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
917,3057,1055555,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.012,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,26,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
918,3054,1055524,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.216,NR,NR,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
919,3060,1141372,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.27,NR,NR,AI mg/L,Mortality,Mortality,LC50,1.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
920,3061,1098506,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.0074,0.0063,0.0088,AI mg/L,Mortality,Mortality,LC50,21.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,8.1,,,"Enserink,L., M. De la Haye, and H. Maas",Reproductive Strategy of Daphnia magna:  Implications for Chronic Toxicity Tests,1993
921,3062,1055543,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.074,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
922,3064,1118241,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Dissolved,0.008,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
923,3065,1055539,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.056,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
938,3507,1054486,13510491,Beryllium sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,2.41,1.22,4.04,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20.0,,,C,,,,HARD,7.83,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
939,3502,1054487,13510491,Beryllium sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.82,0.31,1.34,AI mg/L,Mortality,Mortality,LC50,4.0,NR,NR,Day(s),Not coded,20.0,,,C,,,,HARD,7.83,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
940,3504,1054608,13510491,Beryllium sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,3.46,2.34,5.11,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20.0,,,C,,,,HARD,7.83,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
941,3503,1054609,13510491,Beryllium sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,2.45,1.38,3.84,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20.0,,,C,,,,HARD,7.83,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
942,3505,1054485,13510491,Beryllium sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,3.07,1.75,5.1,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20.0,,,C,,,,HARD,7.83,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
943,3506,1054610,13510491,Beryllium sulfate,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.25,0.79,1.76,AI mg/L,Mortality,Mortality,LC50,4.0,NR,NR,Day(s),Not coded,20.0,,,C,,,,HARD,7.83,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
944,276,1246828,189559,Benzo[rst]pentaphene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Formulation,17.20,NR,NR,nM,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
945,277,1246829,189559,Benzo[rst]pentaphene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Formulation,2.27,NR,NR,nM,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
947,46,1246815,50328,Benzo[a]pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Active ingredient,0.001624910532,NR,NR,AI mg/L,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
948,48,1246816,50328,Benzo[a]pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Active ingredient,0.000981506517,NR,NR,AI mg/L,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
949,50,1217639,50328,Benzo[a]pyrene,Not coded,Daphnia magna,Neonate,48,NR,NR,Hour(s),Not reported,Fresh water,Lab,NR,Formulation,0.25,NR,NR,AI mg/L,Mortality,Survival,LC50,2.0,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,,,"Atienzar,F.A., M. Conradi, A.J. Evenden, A.N. Jha, and M.H. Depledge",Qualitative Assessment of Genotoxicity Using Random Amplified Polymorphic DNA:  Comparison of Genomic Template Stability with Key Fitness Parameters in Daphnia magna Exposed to Benzo(a)pyrene,1999
950,279,1246823,191242,Benzo(ghi)perylene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Active ingredient,0.001041791621,NR,NR,AI mg/L,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
951,278,1246824,191242,Benzo(ghi)perylene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Active ingredient,0.000132641904,NR,NR,AI mg/L,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
952,280,1246822,192972,Benzo(e)pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Active ingredient,0.000325486737,NR,NR,AI mg/L,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
953,281,1246821,192972,Benzo(e)pyrene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Active ingredient,0.001428104598,NR,NR,AI mg/L,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
954,3567,1246819,30777196,Benzo(b)fluorene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Formulation,483.62,NR,NR,nM,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
955,3566,1246820,30777196,Benzo(b)fluorene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Formulation,41.20,NR,NR,nM,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
956,84,1326895,56553,Benz[a]anthracene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Active ingredient,0.0975,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,25*,,,C,,80*,100*,mg/L CaCO3,,7.9*,8.3*,"Brausch,J.M., and P.N. Smith",Development of Resistance to Cyfluthrin and Naphthalene Among Daphnia magna,2009
957,83,1326902,56553,Benz[a]anthracene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Active ingredient,0.1949,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,25*,,,C,,80*,100*,mg/L CaCO3,,7.9*,8.3*,"Brausch,J.M., and P.N. Smith",Development of Resistance to Cyfluthrin and Naphthalene Among Daphnia magna,2009
958,81,1246814,56553,Benz[a]anthracene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Active ingredient,0.00095883186,NR,NR,AI mg/L,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
959,82,1246813,56553,Benz[a]anthracene,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,6,Active ingredient,0.001481623517,NR,NR,AI mg/L,Mortality,Survival,EC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Lampi,M.A., J. Gurska, K.I.C. McDonald, F. Xie, X.D. Huang, D.G. Dixon, and B.M. Greenberg",Photoinduced Toxicity of Polycyclic Aromatic Hydrocarbons to Daphnia magna:  Ultraviolet-Mediated Effects and the Toxicity of Polycyclic Aromatic Hydrocarbon Photoproducts,2005
968,509,1222993,1327533,Arsenic oxide (As2O3),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Dissolved,5.8,3.4,10,AI mg/L,Mortality,Mortality,LC50,21.0,NR,NR,Day(s),Not coded,20,,,C,225,,,mg/L CaCO3,8.1,,,"Enserink,E.L., J.L. Maas-Diepeveen, and C.J. Van Leeuwen",Combined Effects of Metals:  An Ecotoxicological Evaluation,1991
969,2377,1144814,7778394,Arsenic acid  (H3AsO4),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,2.1,2.9,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.6,7.9,"Burton,G.A.,Jr., J.M. Lazorchak, W.T. Waller, and G.R. Lanza",Arsenic Toxicity Changes in the Presence of Sediment,1987
970,2379,1144815,7778394,Arsenic acid  (H3AsO4),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,6.6,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.6,7.9,"Burton,G.A.,Jr., J.M. Lazorchak, W.T. Waller, and G.R. Lanza",Arsenic Toxicity Changes in the Presence of Sediment,1987
972,2835,1054506,10025919,Antimony trichloride,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,10.1,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20.0,,,C,,,,HARD,8.16,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
973,2836,1054588,10025919,Antimony trichloride,Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,14,NR,NR,AI mg/L,Mortality,Mortality,LC50,2.0,NR,NR,Day(s),Not coded,20.0,,,C,,,,HARD,8.16,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
