,index,Test Number,CAS Number,Chemical Name,Test Method,Species Scientific Name,Organism Lifestage,Organism Age Mean,Organism Age Min,Organism Age Max,Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Standardized),Conc 1 Mean (Standardized),Conc 1 Min (Standardized),Conc 1 Max (Standardized),Conc 1 Units (Standardized),Effect,Effect Measurement,Endpoint,Observed Duration Mean (Days),Observed Duration Min (Days),Observed Duration Max (Days),Observed Duration Units (Days),Test Type,Temperature Mean,Temperature Min,Temperature Max,Temperature Units,Hardness Mean,Hardness Min,Hardness Max,Hardness Units,pH Mean,pH Min,pH Max,Author,Title,Publication Year
757,425,1118266,1306236,Cadmium sulfide,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Dissolved,0.011,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
758,424,1273316,1306236,Cadmium sulfide,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7-19,Dissolved,0.011,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,7.5,9.1,"Erten-Unal,M., B.G. Wixson, N. Gale, and J.L. Pitt","Evaluation of Toxicity, Bioavailability and Speciation of Lead, Zinc and Cadmium in Mine/Mill Wastewaters",1998
759,423,1118265,1306236,Cadmium sulfide,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.161,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
760,421,1118259,1306190,Cadmium oxide,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Dissolved,0.0000054,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
761,422,1118258,1306190,Cadmium oxide,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,3.28,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
762,3151,1049827,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.098,0.086,0.11,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Enserink,L., W. Luttmer, and H. Maas-Diepeveen",Reproductive Strategy of Daphnia magna Affects the Sensitivity of Its Progeny in Acute Toxicity Tests,1990
763,3144,1055544,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.047,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
764,3134,1225386,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,NR,Total,0.071,0.032,0.159,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Guilhermino,L., T. Diamantino, M.C. Silva, and A.M.V.M. Soares",Acute Toxicity Test with Daphnia magna:  An Alternative to Mammals in the Prescreening of Chemical Toxicity?,2000
765,3136,1055549,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.005,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,26,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
766,3137,1141404,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.067,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
767,3138,1141426,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.098,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
768,3139,1141382,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.043,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
769,3140,1141413,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.18,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
770,3141,1141416,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.1,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
771,3143,2001774,10108642,Cadmium chloride (CdCl2),American Society for Testing and Materials,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,7,Total,0.00685,NR,NR,AI mg/L,Mortality,Mortality,LC50,4,NR,NR,Day(s),Chronic,25.0,,,C,,96,100,mg/L CaCO3,,7.76,8.05,Chadwick Ecological Consultants Inc.,Acute and Chronic Toxicity of Cadmium to Freshwater Crustaceans at Different Water Hardness Concentrations,2003
772,3145,1205560,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0.13,0.14,AI mg/L,Intoxication,Immobile,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Taylor,G., D.J. Baird, and A.M.V.M. Soares",Surface Binding of Contaminants by Algae: Consequences for Lethal Toxicity and Feeding to Daphnia magna Straus,1998
773,3160,1055542,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.015,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
774,3158,1180557,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0.8,0.9,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,2.5,,,mmol/L,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
775,3156,1219238,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.066,0.061,0.07,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,22.2,19.1,24.0,C,118,94,123,mg/L CaCO3,7.7,7.2,8.2,"Baer,K.N., M.C. Ziegenfuss, S.D. Banks, and Z. Ling","Suitability of High-Hardness COMBO Medium Ecotoxicity Testing Using Algae, Daphnids and Fish",1999
776,3155,1141421,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.018,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
777,3159,1141414,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.21,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
778,3154,1297884,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Dissolved,0.004,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,25,,,C,150,,,mg/L CaCO3,8.0*,,,"Yim,J.H., K.W. Kim, and S.D. Kim",Effect of Hardness on Acute Toxicity of Metal Mixtures Using Daphnia magna:  Prediction of Acid Mine Drainage Toxicity,2006
779,3131,1326789,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,7,Total,0.0668,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Ferreira,A.L.G., S. Loureiro, and A.M.V.M. Soares","Toxicity Prediction of Binary Combinations of Cadmium, Carbendazim and Low Dissolved Oxygen on Daphnia magna",2008
780,3153,1141422,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.012,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
781,3152,1180554,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0,0.1,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,0.2,,,mmol/L,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
782,3133,1273318,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7-19,Dissolved,0.008,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,7.5,9.1,"Erten-Unal,M., B.G. Wixson, N. Gale, and J.L. Pitt","Evaluation of Toxicity, Bioavailability and Speciation of Lead, Zinc and Cadmium in Mine/Mill Wastewaters",1998
783,3106,1180548,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0,0.1,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,8.3,,,mg/L CaCO3,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
784,3128,1141369,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.092,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
785,3112,1055550,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.009,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,26,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
786,3163,1055552,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.01,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,26,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
787,3099,1180541,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0.04,0.05,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,8.3,,,mg/L CaCO3,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
788,3101,1055538,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.078,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,26,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
789,3105,1055520,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.108,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
790,3107,1049828,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.294,0.284,0.35,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Enserink,L., W. Luttmer, and H. Maas-Diepeveen",Reproductive Strategy of Daphnia magna Affects the Sensitivity of Its Progeny in Acute Toxicity Tests,1990
791,3109,1055547,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.023,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
792,3110,1180550,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,NR,0.1,0.2,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,0.5,,,mmol/L,6.5,,,"Penttinen,S., A. Kostamo, and J.V.K. Kukkonen",Combined Effects of Dissolved Organic Material and Water Hardness on Toxicity of Cadmium to Daphnia magna,1998
793,3111,1055545,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.067,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
794,3113,1055519,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.191,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
795,3125,1055527,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.107,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
796,3114,1326790,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,7,Total,0.0082,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Ferreira,A.L.G., S. Loureiro, and A.M.V.M. Soares","Toxicity Prediction of Binary Combinations of Cadmium, Carbendazim and Low Dissolved Oxygen on Daphnia magna",2008
797,3115,1118240,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,22.6,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
798,3117,1141411,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.043,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
799,3119,1141380,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.12,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
800,3120,1245767,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6-7,Total,0.1649844,0.08799168,0.366632,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20*,,,C,,,,NR,7.4,,,"Shaw,J.R., T.D. Dempsey, C.Y. Chen, J.W. Hamilton, and C.L. Folt","Comparative Toxicity of Cadmium, Zinc, and Mixtures of Cadmium and Zinc to Daphnids",2006
801,3122,1326787,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,7,Total,0.098,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Ferreira,A.L.G., S. Loureiro, and A.M.V.M. Soares","Toxicity Prediction of Binary Combinations of Cadmium, Carbendazim and Low Dissolved Oxygen on Daphnia magna",2008
802,3123,1055522,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.055,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
803,3124,1055528,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.061,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
804,3161,1141424,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.11,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
805,3214,1098501,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,NR,Total,0.0049,0.0041,0.006,AI mg/L,Mortality,Mortality,LC50,21,NR,NR,Day(s),Not coded,20,,,C,,,,NR,8.1,,,"Enserink,L., M. De la Haye, and H. Maas",Reproductive Strategy of Daphnia magna:  Implications for Chronic Toxicity Tests,1993
806,3164,1141402,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.2,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
807,3165,1055554,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.007,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,26,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
808,3197,1055548,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.013,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,26,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
809,3200,1141373,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.067,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
810,3201,1141375,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.018,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
811,3202,1326785,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,7,Total,0.1049,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Ferreira,A.L.G., S. Loureiro, and A.M.V.M. Soares","Toxicity Prediction of Binary Combinations of Cadmium, Carbendazim and Low Dissolved Oxygen on Daphnia magna",2008
812,3205,1141410,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.061,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.7,8.3,"Lewis,P.A., and C.I. Weber",A Study of the Reliability of Daphnia Acute Toxicity Tests,1985
813,3206,1055546,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.021,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
814,3207,1225387,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,NR,Total,0.017,0.0166,0.0174,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Guilhermino,L., T. Diamantino, M.C. Silva, and A.M.V.M. Soares",Acute Toxicity Test with Daphnia magna:  An Alternative to Mammals in the Prescreening of Chemical Toxicity?,2000
815,3209,1055535,10108642,Cadmium chloride (CdCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.007,NR,NR,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,26,,,C,,,,NR,,8.0,8.5,"Lewis,P.A., and W.B. Horning II",Differences in Acute Toxicity Test Results of Three Reference Toxicants on Daphnia at Two Temperatures,1991
